2026-09-16T05:40:25.379019436Z [epoch] WARNING: Logging before InitGoogleLogging() is written to STDERR
2026-09-16T05:40:25.379051329Z [epoch] I20260916 05:40:25.377578     7 epoch_server.cpp:38] Set raft port to 8100 .
2026-09-16T05:40:30.451627135Z I20260916 05:40:30.451558    85 node.cpp:1893] node block_server_raft_0:172.30.7.10:18100:0 term 3 become leader of group 172.30.7.10:18100:0,172.30.7.11:18100:0,172.30.7.12:18100:0,172.30.7.13:18100:0 
2026-09-16T05:40:30.451688674Z I20260916 05:40:30.451620    85 replicator.cpp:141] Replicator=4294967305@172.30.7.11:18100:0 is started, group block_server_raft_0
2026-09-16T05:40:30.452566194Z I20260916 05:40:30.451857    85 replicator.cpp:141] Replicator=1241245548553@172.30.7.12:18100:0 is started, group block_server_raft_0
2026-09-16T05:40:30.452567767Z I20260916 05:40:30.451988    85 replicator.cpp:141] Replicator=6605659701257@172.30.7.13:18100:0 is started, group block_server_raft_0
2026-09-16T05:40:30.452568540Z W20260916 05:40:30.452236    87 node.cpp:1358] node block_server_raft_0:172.30.7.10:18100:0 received invalid RequestVoteResponse from 172.30.7.12:18100:0 ctx_version 1 current_ctx_version 2
2026-09-16T05:40:30.452747182Z I20260916 05:40:30.452615    87 chain.h:117] Node start following { leader_id=172.30.7.13:18100:3, term=3, status=Follower receives message from new leader with the same term.}
2026-09-16T05:40:30.453289012Z I20260916 05:40:30.453245    80 raft_meta.cpp:546] Saved single stable meta, path ./raft_datablock_server_raft_1/raft_meta term 3 votedfor 172.30.7.11:18100:1 time: 4022
2026-09-16T05:40:30.453438096Z I20260916 05:40:30.453364    87 chain.h:117] Node start following { leader_id=172.30.7.11:18100:1, term=3, status=Follower receives message from new leader with the same term.}
2026-09-16T05:40:30.455775229Z I20260916 05:40:30.455685    80 chain.h:109] Configuration of this group is 172.30.7.10:18100:0,172.30.7.11:18100:0,172.30.7.12:18100:0,172.30.7.13:18100:0
2026-09-16T05:40:30.455792119Z I20260916 05:40:30.455694    80 node.cpp:3292] node block_server_raft_0:172.30.7.10:18100:0 reset ConfigurationCtx, new_peers: 172.30.7.10:18100:0,172.30.7.11:18100:0,172.30.7.12:18100:0,172.30.7.13:18100:0, old_peers: 172.30.7.10:18100:0,172.30.7.11:18100:0,172.30.7.12:18100:0,172.30.7.13:18100:0
2026-09-16T05:40:30.455794963Z I20260916 05:40:30.455703    80 chain.h:90] Node becomes leader
2026-09-16T05:40:30.552662248Z I20260916 05:40:30.552369    78 chain.h:109] Configuration of this group is 172.30.7.10:18100:3,172.30.7.11:18100:3,172.30.7.12:18100:3,172.30.7.13:18100:3
2026-09-16T05:40:30.553299980Z I20260916 05:40:30.553228    78 chain.h:109] Configuration of this group is 172.30.7.10:18100:1,172.30.7.11:18100:1,172.30.7.12:18100:1,172.30.7.13:18100:1
2026-09-16T05:40:31.421125773Z [epoch] I20260916 05:40:31.420962     7 chain_client.cpp:83] Sending Request to epoch_server_group at qps=0 latency=0
