2026-09-16T05:40:25.379019144Z [epoch] WARNING: Logging before InitGoogleLogging() is written to STDERR
2026-09-16T05:40:25.379051159Z [epoch] I20260916 05:40:25.377578     7 epoch_server.cpp:38] Set raft port to 8100 .
2026-09-16T05:40:30.442315316Z I20260916 05:40:30.442163     1 chain.h:61] transfer leader to 172.30.7.10 port: 18100 group:0
2026-09-16T05:40:30.442359491Z I20260916 05:40:30.442251     1 node.cpp:1223] node block_server_raft_0:172.30.7.12:18100:0 starts to transfer leadership to 172.30.7.10:18100:0
2026-09-16T05:40:30.442365593Z I20260916 05:40:30.442267     1 chain.h:61] transfer leader to 172.30.7.11 port: 18100 group:1
2026-09-16T05:40:30.442371028Z I20260916 05:40:30.442305     1 node.cpp:1223] node block_server_raft_1:172.30.7.12:18100:1 starts to transfer leadership to 172.30.7.11:18100:1
2026-09-16T05:40:30.442809304Z I20260916 05:40:30.442592    46 replicator.cpp:1250] Replicator=1129576398854 is going to quit
2026-09-16T05:40:30.442814645Z I20260916 05:40:30.442621    89 replicator.cpp:1250] Replicator=9899899617281 is going to quit
2026-09-16T05:40:30.442816077Z I20260916 05:40:30.442595    43 node.cpp:2196] node block_server_raft_0:172.30.7.12:18100:0 received RequestVote from 172.30.7.10:18100:0 in term 3 current_term 2 log_is_ok 1 votable_time 0
2026-09-16T05:40:30.447070694Z I20260916 05:40:30.446985    82 raft_meta.cpp:546] Saved single stable meta, path ./raft_datablock_server_raft_3/raft_meta term 3 votedfor 0.0.0.0:0:0 time: 5625
2026-09-16T05:40:30.447644352Z I20260916 05:40:30.447415    43 raft_meta.cpp:546] Saved single stable meta, path ./raft_datablock_server_raft_0/raft_meta term 3 votedfor 0.0.0.0:0:0 time: 4613
2026-09-16T05:40:30.447651048Z I20260916 05:40:30.447439    43 replicator.cpp:986] Group block_server_raft_0 Replicator=4410931412993 is going to quit
2026-09-16T05:40:30.447652472Z I20260916 05:40:30.447441    43 replicator.cpp:1250] Replicator=4410931412993 is going to quit
2026-09-16T05:40:30.447653415Z I20260916 05:40:30.447449    43 replicator.cpp:986] Group block_server_raft_0 Replicator=4428111282177 is going to quit
2026-09-16T05:40:30.447654140Z I20260916 05:40:30.447451    43 replicator.cpp:1250] Replicator=4428111282177 is going to quit
2026-09-16T05:40:30.449074764Z I20260916 05:40:30.448827    89 raft_meta.cpp:546] Saved single stable meta, path ./raft_datablock_server_raft_1/raft_meta term 3 votedfor 0.0.0.0:0:0 time: 6170
2026-09-16T05:40:30.449087125Z I20260916 05:40:30.448861    89 replicator.cpp:986] Group block_server_raft_1 Replicator=3324304687125 is going to quit
2026-09-16T05:40:30.449089630Z I20260916 05:40:30.448865    89 replicator.cpp:1250] Replicator=3324304687125 is going to quit
2026-09-16T05:40:30.449091193Z I20260916 05:40:30.448874    89 replicator.cpp:986] Group block_server_raft_1 Replicator=9908489551873 is going to quit
2026-09-16T05:40:30.449092648Z I20260916 05:40:30.448876    89 replicator.cpp:1250] Replicator=9908489551873 is going to quit
2026-09-16T05:40:30.449201935Z I20260916 05:40:30.449076    45 node.cpp:2196] node block_server_raft_1:172.30.7.12:18100:1 received RequestVote from 172.30.7.11:18100:1 in term 3 current_term 3 log_is_ok 1 votable_time 0
2026-09-16T05:40:30.451610091Z I20260916 05:40:30.451476    82 raft_meta.cpp:546] Saved single stable meta, path ./raft_datablock_server_raft_3/raft_meta term 3 votedfor 172.30.7.13:18100:3 time: 4455
2026-09-16T05:40:30.451615803Z I20260916 05:40:30.451498    43 raft_meta.cpp:546] Saved single stable meta, path ./raft_datablock_server_raft_0/raft_meta term 3 votedfor 172.30.7.10:18100:0 time: 4030
2026-09-16T05:40:30.452580833Z I20260916 05:40:30.452318    79 chain.h:117] Node start following { leader_id=172.30.7.10:18100:0, term=3, status=Follower receives message from new leader with the same term.}
2026-09-16T05:40:30.452743564Z I20260916 05:40:30.452697    44 chain.h:117] Node start following { leader_id=172.30.7.13:18100:3, term=3, status=Follower receives message from new leader with the same term.}
2026-09-16T05:40:30.452999909Z I20260916 05:40:30.452904    45 raft_meta.cpp:546] Saved single stable meta, path ./raft_datablock_server_raft_1/raft_meta term 3 votedfor 172.30.7.11:18100:1 time: 3810
2026-09-16T05:40:30.453425430Z I20260916 05:40:30.453346    45 chain.h:117] Node start following { leader_id=172.30.7.11:18100:1, term=3, status=Follower receives message from new leader with the same term.}
2026-09-16T05:40:30.457062630Z I20260916 05:40:30.456919     1 transaction_manager_impl.cpp:19] TransactionManagerImpl start with epoch = 1
2026-09-16T05:40:30.457857698Z I20260916 05:40:30.457787   147 aria_coordinator.cpp:26] AriaCoordinator started.
2026-09-16T05:40:30.552174674Z I20260916 05:40:30.552109    78 chain.h:109] Configuration of this group is 172.30.7.10:18100:0,172.30.7.11:18100:0,172.30.7.12:18100:0,172.30.7.13:18100:0
2026-09-16T05:40:30.552646928Z I20260916 05:40:30.552426    85 chain.h:109] Configuration of this group is 172.30.7.10:18100:3,172.30.7.11:18100:3,172.30.7.12:18100:3,172.30.7.13:18100:3
2026-09-16T05:40:30.553373748Z I20260916 05:40:30.553308    79 chain.h:109] Configuration of this group is 172.30.7.10:18100:1,172.30.7.11:18100:1,172.30.7.12:18100:1,172.30.7.13:18100:1
2026-09-16T05:40:31.421129799Z [epoch] I20260916 05:40:31.420958     7 chain_client.cpp:83] Sending Request to epoch_server_group at qps=0 latency=0
