2026-08-11T06:09:01.123511774Z {"time":"2026-08-11T06:09:01.123264713Z","level":"INFO","msg":"cluster health checker started","service":"healthchecker","version":"dev","component":"health-checker","resolution":15000000000}
2026-08-27T08:10:31.325061489Z 2026/08/27 08:10:31 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:11:31.710321439Z 2026/08/27 08:11:31 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:12:32.020330716Z 2026/08/27 08:12:32 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:13:32.251886959Z 2026/08/27 08:13:32 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:14:32.523201044Z 2026/08/27 08:14:32 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:15:32.793893883Z 2026/08/27 08:15:32 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:16:33.027348910Z 2026/08/27 08:16:33 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:17:33.275176001Z 2026/08/27 08:17:33 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:18:33.580237666Z 2026/08/27 08:18:33 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:19:33.981140965Z 2026/08/27 08:19:33 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:20:34.178377706Z 2026/08/27 08:20:34 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:21:34.366385777Z 2026/08/27 08:21:34 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:22:34.640976412Z 2026/08/27 08:22:34 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:23:34.919139877Z 2026/08/27 08:23:34 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:24:35.131579030Z 2026/08/27 08:24:35 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:25:35.504103882Z 2026/08/27 08:25:35 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:26:35.728643588Z 2026/08/27 08:26:35 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:27:35.940596233Z 2026/08/27 08:27:35 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:28:36.281450440Z 2026/08/27 08:28:36 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:29:36.582951933Z 2026/08/27 08:29:36 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:30:36.808683730Z 2026/08/27 08:30:36 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:31:37.042598772Z 2026/08/27 08:31:37 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:32:37.311121203Z 2026/08/27 08:32:37 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:33:37.693930602Z 2026/08/27 08:33:37 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:34:38.048167445Z 2026/08/27 08:34:38 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:35:38.333365016Z 2026/08/27 08:35:38 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:36:38.752263736Z 2026/08/27 08:36:38 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:37:38.982635041Z 2026/08/27 08:37:38 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:38:39.259139445Z 2026/08/27 08:38:39 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:39:39.491334097Z 2026/08/27 08:39:39 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:40:39.724772133Z 2026/08/27 08:40:39 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:41:40.259055459Z 2026/08/27 08:41:40 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:42:40.613629829Z 2026/08/27 08:42:40 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:43:40.974862061Z 2026/08/27 08:43:40 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:44:41.412271400Z 2026/08/27 08:44:41 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:45:41.665827492Z 2026/08/27 08:45:41 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:46:41.924534782Z 2026/08/27 08:46:41 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:47:42.162546407Z 2026/08/27 08:47:42 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:48:42.362947163Z 2026/08/27 08:48:42 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:49:42.695431040Z 2026/08/27 08:49:42 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:50:43.021262095Z 2026/08/27 08:50:43 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:51:43.387847698Z 2026/08/27 08:51:43 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:52:43.634262317Z 2026/08/27 08:52:43 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:53:43.873040930Z 2026/08/27 08:53:43 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:54:44.101235106Z 2026/08/27 08:54:44 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:55:44.318863195Z 2026/08/27 08:55:44 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:56:44.618383033Z 2026/08/27 08:56:44 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:57:44.894488847Z 2026/08/27 08:57:44 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:58:45.192030745Z 2026/08/27 08:58:45 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T08:59:45.434351841Z 2026/08/27 08:59:45 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:00:45.941019232Z 2026/08/27 09:00:45 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:01:46.231169292Z 2026/08/27 09:01:46 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:02:46.462004811Z 2026/08/27 09:02:46 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:03:46.763447325Z 2026/08/27 09:03:46 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:04:47.015969365Z 2026/08/27 09:04:47 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:05:47.284436173Z 2026/08/27 09:05:47 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:06:47.626086671Z 2026/08/27 09:06:47 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:07:47.957252613Z 2026/08/27 09:07:47 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:08:48.287993887Z 2026/08/27 09:08:48 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:09:48.525759420Z 2026/08/27 09:09:48 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:10:48.786250007Z 2026/08/27 09:10:48 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:11:49.049301088Z 2026/08/27 09:11:49 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:12:49.322517914Z 2026/08/27 09:12:49 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:13:49.562886279Z 2026/08/27 09:13:49 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:14:49.845806767Z 2026/08/27 09:14:49 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:15:50.325622774Z 2026/08/27 09:15:50 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:16:51.744955862Z 2026/08/27 09:16:51 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:17:52.000519341Z 2026/08/27 09:17:52 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:18:53.171238120Z 2026/08/27 09:18:53 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:19:53.429023555Z 2026/08/27 09:19:53 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:20:53.677367675Z 2026/08/27 09:20:53 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:21:54.035686189Z 2026/08/27 09:21:54 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:22:54.239668018Z 2026/08/27 09:22:54 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:23:54.491428084Z 2026/08/27 09:23:54 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:24:54.756511987Z 2026/08/27 09:24:54 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:25:55.032546071Z 2026/08/27 09:25:55 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:26:55.334007874Z 2026/08/27 09:26:55 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:27:55.613587027Z 2026/08/27 09:27:55 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:28:55.907189506Z 2026/08/27 09:28:55 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:29:56.234318460Z 2026/08/27 09:29:56 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:30:56.487881410Z 2026/08/27 09:30:56 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:31:56.734653912Z 2026/08/27 09:31:56 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:32:56.986974428Z 2026/08/27 09:32:56 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:33:57.291545051Z 2026/08/27 09:33:57 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:34:57.632992458Z 2026/08/27 09:34:57 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:35:57.870980965Z 2026/08/27 09:35:57 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:36:58.194085987Z 2026/08/27 09:36:58 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:37:58.510404431Z 2026/08/27 09:37:58 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:38:58.757244105Z 2026/08/27 09:38:58 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:39:59.114160617Z 2026/08/27 09:39:59 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:40:59.360966703Z 2026/08/27 09:40:59 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:41:59.519891731Z 2026/08/27 09:41:59 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:42:59.909985653Z 2026/08/27 09:42:59 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:44:00.153186187Z 2026/08/27 09:44:00 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:45:00.444871844Z 2026/08/27 09:45:00 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:46:00.691840609Z 2026/08/27 09:46:00 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:47:00.938073940Z 2026/08/27 09:47:00 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:48:01.249665476Z 2026/08/27 09:48:01 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:49:01.526159801Z 2026/08/27 09:49:01 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:50:01.836103769Z 2026/08/27 09:50:01 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:51:02.077504936Z 2026/08/27 09:51:02 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:52:02.557940256Z 2026/08/27 09:52:02 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:53:02.778584368Z 2026/08/27 09:53:02 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:54:03.027445600Z 2026/08/27 09:54:03 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:55:03.287515562Z 2026/08/27 09:55:03 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:56:03.516006250Z 2026/08/27 09:56:03 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:57:03.852104199Z 2026/08/27 09:57:03 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:58:04.242102981Z 2026/08/27 09:58:04 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T09:59:04.532296743Z 2026/08/27 09:59:04 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:00:04.900450043Z 2026/08/27 10:00:04 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:01:05.317802574Z 2026/08/27 10:01:05 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:02:05.640942772Z 2026/08/27 10:02:05 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:03:05.916749851Z 2026/08/27 10:03:05 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:04:06.181313092Z 2026/08/27 10:04:06 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:05:06.417863268Z 2026/08/27 10:05:06 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:06:07.100215582Z 2026/08/27 10:06:07 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:07:07.458674320Z 2026/08/27 10:07:07 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:08:07.838926934Z 2026/08/27 10:08:07 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:09:08.058643999Z 2026/08/27 10:09:08 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:10:08.276901072Z 2026/08/27 10:10:08 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:11:08.523564887Z 2026/08/27 10:11:08 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:12:08.764452537Z 2026/08/27 10:12:08 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:13:09.045413305Z 2026/08/27 10:13:09 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:14:09.405286075Z 2026/08/27 10:14:09 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
2026-08-27T10:15:09.710752294Z 2026/08/27 10:15:09 ERROR healthchecker failed to start error="ping: failed to connect to `user=nucleus_app database=nucleus`: hostname resolving error: lookup weaverai-yugabyte on 127.0.0.11:53: no such host"
